mode,area,policy,repeat_count,ci95_method,finished_n,finished_mean,finished_std,finished_ci95_margin,finished_ci95_low,finished_ci95_high,flight_energy_per_req_n,flight_energy_per_req_mean,flight_energy_per_req_std,flight_energy_per_req_ci95_margin,flight_energy_per_req_ci95_low,flight_energy_per_req_ci95_high,nonflight_energy_per_req_n,nonflight_energy_per_req_mean,nonflight_energy_per_req_std,nonflight_energy_per_req_ci95_margin,nonflight_energy_per_req_ci95_low,nonflight_energy_per_req_ci95_high,avg_time_n,avg_time_mean,avg_time_std,avg_time_ci95_margin,avg_time_ci95_low,avg_time_ci95_high,avg_travel_n,avg_travel_mean,avg_travel_std,avg_travel_ci95_margin,avg_travel_ci95_low,avg_travel_ci95_high,encodes_n,encodes_mean,encodes_std,encodes_ci95_margin,encodes_ci95_low,encodes_ci95_high,decodes_n,decodes_mean,decodes_std,decodes_ci95_margin,decodes_ci95_low,decodes_ci95_high,semantic_quality_n,semantic_quality_mean,semantic_quality_std,semantic_quality_ci95_margin,semantic_quality_ci95_low,semantic_quality_ci95_high,semantic_payload_ratio_n,semantic_payload_ratio_mean,semantic_payload_ratio_std,semantic_payload_ratio_ci95_margin,semantic_payload_ratio_ci95_low,semantic_payload_ratio_ci95_high,sinr_median_db_n,sinr_median_db_mean,sinr_median_db_std,sinr_median_db_ci95_margin,sinr_median_db_ci95_low,sinr_median_db_ci95_high,mode_fixed_count_n,mode_fixed_count_mean,mode_fixed_count_std,mode_fixed_count_ci95_margin,mode_fixed_count_ci95_low,mode_fixed_count_ci95_high,mode_fixed_neural_encoder_decoder_count_n,mode_fixed_neural_encoder_decoder_count_mean,mode_fixed_neural_encoder_decoder_count_std,mode_fixed_neural_encoder_decoder_count_ci95_margin,mode_fixed_neural_encoder_decoder_count_ci95_low,mode_fixed_neural_encoder_decoder_count_ci95_high,mode_neural_encoder_decoder_count_n,mode_neural_encoder_decoder_count_mean,mode_neural_encoder_decoder_count_std,mode_neural_encoder_decoder_count_ci95_margin,mode_neural_encoder_decoder_count_ci95_low,mode_neural_encoder_decoder_count_ci95_high,mode_raw_count_n,mode_raw_count_mean,mode_raw_count_std,mode_raw_count_ci95_margin,mode_raw_count_ci95_low,mode_raw_count_ci95_high
semantic,200,LinUCB,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,119.5,15.841226102939268,11.331343194873234,108.16865680512677,130.83134319487323,10,7025.685064854617,1750.590613479331,1252.2100818558104,5773.474982998807,8277.895146710427,10,4.0660452435792624,1.5054353878241367,1.0768487821771089,2.9891964614021536,5.142894025756371,10,31.41916673375921,7.7072524803830085,5.513053243306308,25.906113490452903,36.932219977065515,10,141.60519685674882,9.898204914286131,7.080257308880036,134.52493954786877,148.68545416562887,10,92.5,11.32597800535467,8.101553690496656,84.39844630950334,100.60155369049666,10,32.7,5.774464862170731,4.1305163309203845,28.569483669079617,36.83051633092039,10,0.46134524827503026,0.017489913978428435,0.012510661513859154,0.4488345867611711,0.4738559097888894,10,0.30527544009481766,0.02255744101863407,0.016135500126017832,0.28913993996879983,0.3214109402208355,10,-15.19897481900353,1.8061464902599824,1.291949600893219,-16.49092441989675,-13.907025218110311,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,92.5,11.32597800535467,8.101553690496656,84.39844630950334,100.60155369049666,10,27.0,5.617433182117573,4.018190438493427,22.981809561506573,31.018190438493427
semantic,200,MCTS,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,154.4,16.37884814834873,11.715908118451594,142.6840918815484,166.1159081184516,10,4739.613602631386,999.4488299803543,714.9129508429012,4024.7006517884847,5454.5265534742875,10,2.7798742076846787,0.8846839525075175,0.6328208069070856,2.147053400777593,3.4126950145917645,10,21.29103325564435,4.318521392707539,3.0890694746217564,18.201963781022595,24.380102730266106,10,73.13384548038653,6.854704293359639,4.9032193810438205,68.2306260993427,78.03706486143035,10,138.3,13.752171545694964,9.837027414824052,128.46297258517595,148.13702741482408,10,50.7,7.930952023559341,5.6730671386825655,45.026932861317434,56.37306713868257,10,0.37701194731349635,0.023588844695775362,0.016873270609324913,0.36013867670417143,0.3938852179228213,10,0.19650741157890583,0.030423475700278143,0.021762131422186644,0.1747452801567192,0.21826954300109247,10,-12.778650238191243,1.381184269653942,0.987971061905697,-13.76662130009694,-11.790679176285547,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,138.3,13.752171545694964,9.837027414824052,128.46297258517595,148.13702741482408,10,16.1,6.279596590015424,4.491840696195714,11.608159303804287,20.591840696195717
semantic,200,SA,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,81.0,12.256517540566824,8.767175326181174,72.23282467381883,89.76717532618117,10,12671.481001956246,2062.4718879906454,1475.3010051579183,11196.179996798328,14146.782007114165,10,8.693726657912787,1.698479055868985,1.2149343091431997,7.478792348769588,9.908660967055987,10,55.745047968785094,8.979652089359483,6.423209853447725,49.32183811533737,62.16825782223282,10,167.68890456993284,17.68414011321362,12.649592867806325,155.03931170212653,180.33849743773916,10,46.6,8.181279443542637,5.852128146238768,40.74787185376123,52.45212814623877,10,21.8,6.356099432828281,4.54656373099509,17.25343626900491,26.34656373099509,10,0.6005612666412518,0.04145877211115458,0.02965575847328923,0.5709055081679625,0.630217025114541,10,0.4848279025608083,0.053471035235269096,0.03824821685510642,0.4465796857057019,0.5230761194159147,10,-16.057985251773225,1.1718150914342185,0.8382077798579727,-16.8961930316312,-15.219777471915252,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,46.6,8.181279443542637,5.852128146238768,40.74787185376123,52.45212814623877,10,34.4,7.214183560490019,5.160357491492231,29.239642508507767,39.560357491492226
semantic,200,Stochastic,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,55.3,14.63671183474394,10.4697454582239,44.8302545417761,65.7697454582239,10,22432.615053311572,6907.887268486851,4941.261546427662,17491.353506883912,27373.876599739233,10,16.978512107391857,5.984781211998845,4.280957131645601,12.697554975746257,21.259469239037458,10,98.26046582390018,30.144108345914557,21.562297940285255,76.69816788361493,119.82276376418542,10,183.0130122233963,9.789402585291937,7.002430218841471,176.0105820045548,190.01544244223777,10,15.5,5.54276304943863,3.964778354460688,11.535221645539313,19.464778354460687,10,7.7,4.295992965026311,3.072954727945077,4.627045272054923,10.772954727945077,10,0.8089047067795946,0.019761945443584294,0.014135861994802658,0.7947688447847919,0.8230405687743972,10,0.7535367634698178,0.025487770797897574,0.018231586135220804,0.735305177334597,0.7717683496050386,10,-16.29355926700729,1.2946389379561338,0.926064562433409,-17.2196238294407,-15.36749470457388,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,15.5,5.54276304943863,3.964778354460688,11.535221645539313,19.464778354460687,10,39.8,9.259229629582222,6.62319368280892,33.17680631719108,46.423193682808915
semantic,300,Greedy,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,190.7,18.324543347349447,13.10767791639694,177.59232208360305,203.80767791639693,10,2234.6463119424825,572.0295015928212,409.176824951565,1825.4694869909176,2643.8231368940474,10,1.111653168465424,0.4542162730883908,0.32490417355420737,0.7867489949112167,1.4365573420196314,10,10.516764413169028,2.5557006876920183,1.8281111201511409,8.688653293017888,12.344875533320169,10,31.895164244935852,6.14702858672679,4.397013848061537,27.498150396874316,36.29217809299739,10,187.8,17.504285189632853,12.520941344803113,175.2790586551969,200.32094134480312,10,0.0,0.0,0.0,0.0,0.0,10,0.3157655366699226,0.0069410073168707466,0.004964952555723911,0.31080058411419864,0.3207304892256465,10,0.1175154681422795,0.00895209452449753,0.006403497728702038,0.11111197041357747,0.12391896587098154,10,-6.457169008121818,2.09766537314131,1.5004751587161367,-7.957644166837955,-4.956693849405681,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,187.8,17.504285189632853,12.520941344803113,175.2790586551969,200.32094134480312,10,2.9,2.0789954839350235,1.487120452418028,1.412879547581972,4.387120452418028
semantic,300,LinUCB,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,138.3,12.129394965216617,8.676243631895083,129.62375636810492,146.9762436318951,10,5645.675894012837,741.0700576980373,530.0927529632877,5115.583141049548,6175.768646976125,10,2.4882904752547543,0.636287697561822,0.4551411756196655,2.033149299635089,2.9434316508744196,10,25.813297146822702,3.1820307747739047,2.2761295452326973,23.537167601590006,28.089426692055397,10,193.09364295091828,14.45259281822445,10.338043798811452,182.75559915210684,203.43168674972972,10,93.7,10.122033173012008,7.240363275416502,86.4596367245835,100.9403632754165,10,31.0,5.57773351022717,3.9897929770854024,27.0102070229146,34.9897929770854,10,0.5292330882453871,0.03152584843096835,0.022550666580952082,0.506682421664435,0.5517837548263391,10,0.39283310034989716,0.04066014660913038,0.029084495896212884,0.3637486044536843,0.42191759624611,10,-11.394235687744498,1.1856487207633177,0.8481030746123102,-12.242338762356809,-10.546132613132187,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,93.7,10.122033173012008,7.240363275416502,86.4596367245835,100.9403632754165,10,44.6,7.515909052728678,5.376183910544727,39.223816089455276,49.97618391054473
semantic,300,MCTS,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,164.4,11.037310461440423,7.8950677159857205,156.50493228401427,172.29506771598574,10,4153.956999831262,811.7425220044778,580.6452759990595,3573.311723832202,4734.602275830322,10,2.0169474858836187,0.6872776072312372,0.4916146254767144,1.5253328604069043,2.508562111360333,10,19.04165791417487,3.492807812116281,2.4984305997299248,16.543227314444945,21.540088513904795,10,100.651567961987,9.430058299392666,6.745388661440446,93.90617930054655,107.39695662342744,10,135.6,9.912954487269003,7.090807784730876,128.5091922152691,142.69080778473088,10,51.6,5.015531433014408,3.5876457796164885,48.012354220383514,55.18764577961649,10,0.42634963090862765,0.03342066062382952,0.023906039397905712,0.40244359151072195,0.45025567030653335,10,0.2601401938250548,0.04310396161785861,0.03083257438387134,0.2293076194411835,0.29097276820892615,10,-10.222287987365824,1.1269375057674214,0.8061065194098659,-11.02839450677569,-9.416181467955958,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,135.6,9.912954487269003,7.090807784730876,128.5091922152691,142.69080778473088,10,28.8,8.891943919451284,6.360471567423284,22.439528432576715,35.160471567423286
semantic,300,SA,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,100.3,18.427334768399543,13.1812053606641,87.1187946393359,113.48120536066409,10,10467.070566880131,2538.5114841889094,1815.8155590074173,8651.255007872714,12282.886125887548,10,6.196920282628961,2.172056952507101,1.5536879915565205,4.64323229107244,7.750608274185481,10,46.41299877384143,11.221404876398458,8.026751777723963,38.386246996117464,54.439750551565396,10,253.9303030627801,26.87214639234679,19.221839974751575,234.7084630880285,273.1521430375317,10,55.4,10.793001847905376,7.720312004057866,47.67968799594213,63.120312004057865,10,26.7,4.620004810002306,3.3047227357223172,23.39527726427768,30.004722735722318,10,0.6157006579114229,0.0332040452974566,0.023751092893862978,0.5919495650175599,0.6394517508052859,10,0.5043537805071555,0.04282458417469827,0.03063273368538092,0.47372104682177457,0.5349865141925364,10,-13.711309909694867,1.6954436375654798,1.212763052555262,-14.92407296225013,-12.498546857139605,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,55.4,10.793001847905376,7.720312004057866,47.67968799594213,63.120312004057865,10,44.9,9.746224340168293,6.97154450893057,37.92845549106943,51.87154450893057
semantic,300,Stochastic,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,72.2,16.544888435203585,11.834677932246402,60.3653220677536,84.03467793224641,10,15452.523491278887,3717.3098430664577,2659.0185203941273,12793.50497088476,18111.542011673017,10,10.29963804242702,3.2083801884877885,2.2949774707553514,8.004660571671668,12.594615513182372,10,68.04796726680817,16.142920166569294,11.547147132815477,56.5008201339927,79.59511439962365,10,273.01235755944924,22.431927269746968,16.04571923689518,256.96663832255405,289.05807679634444,10,20.6,8.0718991294215,5.773887619273516,14.826112380726485,26.373887619273518,10,9.7,3.917198545446024,2.802000349750157,6.897999650249842,12.502000349750157,10,0.8056149045888145,0.04691246573496359,0.03355682482569774,0.7720580797631167,0.8391717294145122,10,0.7492937741118922,0.06050488185135361,0.04327957803062571,0.7060141960812665,0.792573352142518,10,-13.661324816610147,1.1764563762413178,0.8415277243289778,-14.502852540939125,-12.819797092281169,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,20.6,8.0718991294215,5.773887619273516,14.826112380726485,26.373887619273518,10,51.6,10.511369505867867,7.518858360150162,44.08114163984984,59.11885836015016
semantic,400,Greedy,10,two-sided Student t; n=1 uses zero-width descriptive interval,10,185.2,16.437085440484204,11.757565673216542,173.44243432678346,196.95756567321652,10,2028.8038309403623,511.99584548658004,366.234318092415,1662.5695128479474,2395.0381490327773,10,0.876682716002453,0.42501114253542,0.3040135331961743,0.5726691828062787,1.1806962491986273,10,9.73576288562815,2.2960130531323353,1.6423546836519105,8.093408201976239,11.378117569280061,10,37.518975131169626,8.767732867745742,6.271622506982785,31.24735262418684,43.79059763815241,10,182.3,15.755422347031303,11.269967149907758,171.03003285009225,193.56996714990777,10,0.0,0.0,0.0,0.0,0.0,10,0.3161465972586962,0.006172796531122267,0.004415445844390242,0.31173115141430596,0.32056204310308645,10,0.11800693721218955,0.00796130237361709,0.005694776962805655,0.1123121602493839,0.1237017141749952,10,-3.9338608749334876,2.2108051132212214,1.5814048301628665,-5.515265705096354,-2.352456044770621,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,182.3,15.755422347031303,11.269967149907758,171.03003285009225,193.56996714990777,10,2.9,1.66332999331662,1.1897919313896863,1.7102080686103136,4.089791931389686
